y-Nearest-Neighbours,L0_distance,L1_distance,L2_distance,Linf_distance,Success_Rate,Redundancy,Constraint_Violation,avg_time,VAE-Euclidean-Distance
0.2666666666666667,5.0,0.38740166310546725,0.03727410972141552,0.1470547745955879,0.6,4,0,0.006371313000272494,0.19306504013263384
,5.0,0.2241423699484335,0.013764477537820164,0.06837302372398839,,4,0,,0.11732211018312007
,5.0,0.17052044264289776,0.006655247013671609,0.05236996742191702,,4,0,,0.08157969731294429
